year,race_name,session_name,session_kind,team,driver_code,driver_median_s,n_construct_laps,field_median_s,n_field_drivers,n_field_teams,observed_driver_to_field_s,team_median_s,team_strength_same_session,team_strength_race_event,team_strength_race_season_mean,team_strength_race_trailing_mean,driver_rating_mu_s,team_target_s
2022,Abu Dhabi Grand Prix,Race,race,Red Bull Racing,PER,90.5585,28,91.496,20,10,0.9375,90.34825000000001,1.0,1.0,0.9149007936507937,,0.6328857924494375,0.30461420755056245
2022,Abu Dhabi Grand Prix,Race,race,Red Bull Racing,VER,90.138,28,91.496,20,10,1.3579999999999899,90.34825000000001,1.0,1.0,0.9149007936507937,,1.05349042621627,0.3045095737837198
2022,Abu Dhabi Grand Prix,Race,race,Williams,ALB,91.553,38,91.496,20,10,-0.05700000000000216,91.84649999999999,0.2222222222222222,0.2222222222222222,0.16065162907268168,,0.26859346837757936,-0.3255934683775815
2022,Abu Dhabi Grand Prix,Race,race,Williams,LAT,92.14,38,91.496,20,10,-0.6440000000000055,91.84649999999999,0.2222222222222222,0.2222222222222222,0.16065162907268168,,-0.27089614105394466,-0.3731038589460608
2022,Australian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,79.555,4,79.40375,16,8,-0.15125000000000455,79.86225,0.2857142857142857,0.5,0.2804811507936508,0.11111111111111116,0.13799208001694666,-0.2892420800169512
2022,Australian Grand Prix,Qualifying,qualifying,Alfa Romeo,ZHO,80.1695,4,79.40375,16,8,-0.765749999999997,79.86225,0.2857142857142857,0.5,0.2804811507936508,0.11111111111111116,-0.13799208001694666,-0.6277579199830504
2022,Australian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,81.31,3,79.40375,16,8,-1.90625,80.52600000000001,0.0,0.25,0.4081547619047619,0.4444444444444444,-0.08121862419797127,-1.8250313758020287
2022,Australian Grand Prix,Qualifying,qualifying,AlphaTauri,TSU,79.742,3,79.40375,16,8,-0.33825000000000216,80.52600000000001,0.0,0.25,0.4081547619047619,0.4444444444444444,-0.01826717338177214,-0.31998282661823
2022,Australian Grand Prix,Qualifying,qualifying,Alpine,ALO,79.653,3,79.40375,16,8,-0.24925000000000352,79.629,0.4285714285714286,0.625,0.513154761904762,0.33333333333333337,0.14345355062000661,-0.39270355062001017
2022,Australian Grand Prix,Qualifying,qualifying,Alpine,OCO,79.605,3,79.40375,16,8,-0.2012500000000017,79.629,0.4285714285714286,0.625,0.513154761904762,0.33333333333333337,-0.06464507161486799,-0.13660492838513372
2022,Australian Grand Prix,Qualifying,qualifying,Ferrari,LEC,78.606,3,79.40375,16,8,0.7977500000000077,78.8925,0.8571428571428572,,0.8744164332399627,,0.4980360426406395,0.29971395735936823
2022,Australian Grand Prix,Qualifying,qualifying,Ferrari,SAI,79.179,3,79.40375,16,8,0.22475000000000023,78.8925,0.8571428571428572,,0.8744164332399627,,0.42089768077579187,-0.19614768077579164
2022,Australian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,80.4235,4,79.40375,16,8,-1.019750000000002,80.32175000000001,0.1428571428571429,0.375,0.23926237161531283,0.0,-0.47901914619435665,-0.5407308538056452
2022,Australian Grand Prix,Qualifying,qualifying,Haas F1 Team,MSC,80.22,4,79.40375,16,8,-0.8162499999999966,80.32175000000001,0.1428571428571429,0.375,0.23926237161531283,0.0,-0.5884665298845578,-0.22778347011543876
2022,Australian Grand Prix,Qualifying,qualifying,McLaren,NOR,79.092,3,79.40375,16,8,0.3117500000000035,79.11099999999999,0.7142857142857143,0.875,0.3907218442932729,0.5555555555555556,0.12450891586109554,0.187241084138908
2022,Australian Grand Prix,Qualifying,qualifying,McLaren,RIC,79.13,3,79.40375,16,8,0.2737500000000068,79.11099999999999,0.7142857142857143,0.875,0.3907218442932729,0.5555555555555556,-0.1338069192715026,0.4075569192715094
2022,Australian Grand Prix,Qualifying,qualifying,Mercedes,HAM,79.2525,4,79.40375,16,8,0.15125000000000455,79.14625,0.5714285714285714,1.0,0.8018379281537176,0.8888888888888888,0.3949955738094543,-0.24374557380944978
2022,Australian Grand Prix,Qualifying,qualifying,Mercedes,RUS,79.03999999999999,4,79.40375,16,8,0.36375000000001023,79.14625,0.5714285714285714,1.0,0.8018379281537176,0.8888888888888888,0.45271685282537005,-0.08896685282535982
2022,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,78.34,3,79.40375,16,8,1.0637499999999989,78.3695,1.0,0.75,0.9149007936507937,1.0,0.050894241176247655,1.0128557588237512
2022,Australian Grand Prix,Qualifying,qualifying,Red Bull Racing,VER,78.399,3,79.40375,16,8,1.0047500000000014,78.3695,1.0,0.75,0.9149007936507937,1.0,0.44653785362151754,0.5582121463784838
2022,Australian Grand Prix,Race,race,Alfa Romeo,BOT,84.483,38,84.46225,18,9,-0.020750000000006708,84.6465,0.5,0.5,0.2804811507936508,0.11111111111111116,0.10127365318653098,-0.12202365318653768
2022,Australian Grand Prix,Race,race,Alfa Romeo,ZHO,84.81,38,84.46225,18,9,-0.3477500000000049,84.6465,0.5,0.5,0.2804811507936508,0.11111111111111116,-0.10127365318653098,-0.2464763468134739
2022,Australian Grand Prix,Race,race,AlphaTauri,GAS,84.44149999999999,30,84.46225,18,9,0.020750000000006708,84.78075,0.25,0.25,0.4081547619047619,0.4444444444444444,0.03412313799982952,-0.013373137999822815
2022,Australian Grand Prix,Race,race,AlphaTauri,TSU,85.12,30,84.46225,18,9,-0.6577500000000072,84.78075,0.25,0.25,0.4081547619047619,0.4444444444444444,-0.008871756926109803,-0.6488782430738974
2022,Australian Grand Prix,Race,race,Alpine,ALO,84.618,23,84.46225,18,9,-0.1557499999999976,84.3925,0.625,0.625,0.513154761904762,0.33333333333333337,0.016901313346079846,-0.17265131334607747
2022,Australian Grand Prix,Race,race,Alpine,OCO,84.167,23,84.46225,18,9,0.2952499999999958,84.3925,0.625,0.625,0.513154761904762,0.33333333333333337,-0.12843307985374308,0.4236830798537389
2022,Australian Grand Prix,Race,race,Aston Martin,STR,85.542,15,84.46225,18,9,-1.0797500000000042,85.763,0.0,0.0,0.387531328320802,0.6666666666666667,-0.2745680106068059,-0.8051819893931983
2022,Australian Grand Prix,Race,race,Aston Martin,VET,85.984,15,84.46225,18,9,-1.5217499999999973,85.763,0.0,0.0,0.387531328320802,0.6666666666666667,-0.23363630178821726,-1.28811369821178
2022,Australian Grand Prix,Race,race,Haas F1 Team,MAG,85.06,24,84.46225,18,9,-0.5977500000000049,84.71600000000001,0.375,0.375,0.23926237161531283,0.0,-0.3934127617582333,-0.20433723824177158
2022,Australian Grand Prix,Race,race,Haas F1 Team,MSC,84.372,24,84.46225,18,9,0.0902499999999975,84.71600000000001,0.375,0.375,0.23926237161531283,0.0,-0.26790288101912896,0.35815288101912646
2022,Australian Grand Prix,Race,race,McLaren,NOR,83.86,35,84.46225,18,9,0.602249999999998,83.6665,0.875,0.875,0.3907218442932729,0.5555555555555556,0.2594772926936577,0.34277270730634024
2022,Australian Grand Prix,Race,race,McLaren,RIC,83.473,35,84.46225,18,9,0.9892499999999984,83.6665,0.875,0.875,0.3907218442932729,0.5555555555555556,0.04057543152386005,0.9486745684761384
2022,Australian Grand Prix,Race,race,Mercedes,HAM,83.1545,36,84.46225,18,9,1.3077499999999986,82.99225,1.0,1.0,0.8018379281537176,0.8888888888888888,-0.03013038881255811,1.3378803888125568
2022,Australian Grand Prix,Race,race,Mercedes,RUS,82.83,36,84.46225,18,9,1.632249999999999,82.99225,1.0,1.0,0.8018379281537176,0.8888888888888888,-0.09081960026679484,1.723069600266794
2022,Australian Grand Prix,Race,race,Red Bull Racing,PER,84.294,21,84.46225,18,9,0.16825000000000045,84.037,0.75,0.75,0.9149007936507937,1.0,0.6328857924494375,-0.4646357924494371
2022,Australian Grand Prix,Race,race,Red Bull Racing,VER,83.78,21,84.46225,18,9,0.6822499999999962,84.037,0.75,0.75,0.9149007936507937,1.0,1.05349042621627,-0.37124042621627384
2022,Australian Grand Prix,Race,race,Williams,ALB,85.553,19,84.46225,18,9,-1.0907499999999999,85.03399999999999,0.125,0.125,0.16065162907268168,0.2222222222222222,0.26859346837757936,-1.3593434683775794
2022,Australian Grand Prix,Race,race,Williams,LAT,84.515,19,84.46225,18,9,-0.05275000000000318,85.03399999999999,0.125,0.125,0.16065162907268168,0.2222222222222222,-0.27089614105394466,0.21814614105394148
2022,Austrian Grand Prix,Qualifying,qualifying,Alfa Romeo,BOT,66.837,3,66.34825000000001,20,10,-0.488749999999996,66.906,0.2222222222222222,0.2222222222222222,0.2804811507936508,0.3055555555555556,0.13799208001694666,-0.6267420800169426
2022,Austrian Grand Prix,Qualifying,qualifying,Alfa Romeo,ZHO,66.975,3,66.34825000000001,20,10,-0.626749999999987,66.906,0.2222222222222222,0.2222222222222222,0.2804811507936508,0.3055555555555556,-0.13799208001694666,-0.4887579199830404
2022,Austrian Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,66.875,6,66.34825000000001,20,10,-0.5267499999999927,66.902,0.33333333333333337,0.0,0.4081547619047619,0.3472222222222222,-0.08121862419797127,-0.44553137580202146
2022,Austrian Grand Prix,Qualifying,qualifying,AlphaTauri,TSU,66.929,6,66.34825000000001,20,10,-0.5807499999999948,66.902,0.33333333333333337,0.0,0.4081547619047619,0.3472222222222222,-0.01826717338177214,-0.5624828266182227
2022,Austrian Grand Prix,Qualifying,qualifying,Alpine,ALO,66.10149999999999,4,66.34825000000001,20,10,0.24675000000002,66.0645,0.6666666666666667,0.4444444444444444,0.513154761904762,0.4791666666666667,0.14345355062000661,0.1032964493800134
2022,Austrian Grand Prix,Qualifying,qualifying,Alpine,OCO,66.0275,4,66.34825000000001,20,10,0.32075000000000387,66.0645,0.6666666666666667,0.4444444444444444,0.513154761904762,0.4791666666666667,-0.06464507161486799,0.38539507161487185
2022,Austrian Grand Prix,Qualifying,qualifying,Aston Martin,STR,67.01599999999999,4,66.34825000000001,20,10,-0.6677499999999839,67.14874999999999,0.0,0.33333333333333337,0.387531328320802,0.33333333333333337,-0.11131040426236238,-0.5564395957376215
2022,Austrian Grand Prix,Qualifying,qualifying,Aston Martin,VET,67.2815,4,66.34825000000001,20,10,-0.9332499999999868,67.14874999999999,0.0,0.33333333333333337,0.387531328320802,0.33333333333333337,-0.12531111888416818,-0.8079388811158186
2022,Austrian Grand Prix,Qualifying,qualifying,Ferrari,LEC,65.39150000000001,6,66.34825000000001,20,10,0.9567499999999995,65.57050000000001,0.8888888888888888,1.0,0.8744164332399627,0.7777777777777778,0.4980360426406395,0.45871395735936005
2022,Austrian Grand Prix,Qualifying,qualifying,Ferrari,SAI,65.7495,6,66.34825000000001,20,10,0.5987500000000097,65.57050000000001,0.8888888888888888,1.0,0.8744164332399627,0.7777777777777778,0.42089768077579187,0.1778523192242178
2022,Austrian Grand Prix,Qualifying,qualifying,Haas F1 Team,MAG,66.02350000000001,4,66.34825000000001,20,10,0.32474999999999454,66.102,0.5555555555555556,0.7777777777777778,0.23926237161531283,0.1875,-0.47901914619435665,0.8037691461943512
2022,Austrian Grand Prix,Qualifying,qualifying,Haas F1 Team,MSC,66.1805,4,66.34825000000001,20,10,0.16775000000001228,66.102,0.5555555555555556,0.7777777777777778,0.23926237161531283,0.1875,-0.5884665298845578,0.7562165298845701
2022,Austrian Grand Prix,Qualifying,qualifying,McLaren,NOR,67.04,3,66.34825000000001,20,10,-0.691749999999999,66.995,0.11111111111111116,0.6666666666666667,0.3907218442932729,0.7152777777777778,0.12450891586109554,-0.8162589158610946
2022,Austrian Grand Prix,Qualifying,qualifying,McLaren,RIC,66.95,3,66.34825000000001,20,10,-0.6017499999999956,66.995,0.11111111111111116,0.6666666666666667,0.3907218442932729,0.7152777777777778,-0.1338069192715026,-0.467943080728493
2022,Austrian Grand Prix,Qualifying,qualifying,Mercedes,HAM,65.538,3,66.34825000000001,20,10,0.8102500000000106,65.6545,0.7777777777777778,0.8888888888888888,0.8018379281537176,0.9444444444444444,0.3949955738094543,0.41525442619055625
2022,Austrian Grand Prix,Qualifying,qualifying,Mercedes,RUS,65.771,3,66.34825000000001,20,10,0.5772500000000065,65.6545,0.7777777777777778,0.8888888888888888,0.8018379281537176,0.9444444444444444,0.45271685282537005,0.12453314717463643
2022,Austrian Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,65.889,4,66.34825000000001,20,10,0.4592500000000115,65.561,1.0,0.5555555555555556,0.9149007936507937,0.875,0.050894241176247655,0.40835575882376385
2022,Austrian Grand Prix,Qualifying,qualifying,Red Bull Racing,VER,65.233,4,66.34825000000001,20,10,1.1152500000000032,65.561,1.0,0.5555555555555556,0.9149007936507937,0.875,0.44653785362151754,0.6687121463784856
2022,Austrian Grand Prix,Qualifying,qualifying,Williams,ALB,66.516,3,66.34825000000001,20,10,-0.16774999999999807,66.8125,0.4444444444444444,0.11111111111111116,0.16065162907268168,0.1736111111111111,0.4053446987189551,-0.5730946987189531
2022,Austrian Grand Prix,Qualifying,qualifying,Williams,LAT,67.109,3,66.34825000000001,20,10,-0.7607499999999874,66.8125,0.4444444444444444,0.11111111111111116,0.16065162907268168,0.1736111111111111,-0.040943622740378334,-0.719806377259609
2022,Austrian Grand Prix,Race,race,Alfa Romeo,BOT,71.54,23,71.524,20,10,-0.016000000000005343,71.8235,0.2222222222222222,0.2222222222222222,0.2804811507936508,0.3055555555555556,0.10127365318653098,-0.11727365318653632
2022,Austrian Grand Prix,Race,race,Alfa Romeo,ZHO,72.107,23,71.524,20,10,-0.5829999999999984,71.8235,0.2222222222222222,0.2222222222222222,0.2804811507936508,0.3055555555555556,-0.10127365318653098,-0.48172634681346743
2022,Austrian Grand Prix,Race,race,AlphaTauri,GAS,71.85499999999999,32,71.524,20,10,-0.33099999999998886,71.96674999999999,0.0,0.0,0.4081547619047619,0.3472222222222222,0.03412313799982952,-0.3651231379998184
2022,Austrian Grand Prix,Race,race,AlphaTauri,TSU,72.07849999999999,32,71.524,20,10,-0.5544999999999902,71.96674999999999,0.0,0.0,0.4081547619047619,0.3472222222222222,-0.008871756926109803,-0.5456282430738805
2022,Austrian Grand Prix,Race,race,Alpine,ALO,71.9565,30,71.524,20,10,-0.43250000000000455,71.7025,0.4444444444444444,0.4444444444444444,0.513154761904762,0.4791666666666667,0.016901313346079846,-0.4494013133460844
2022,Austrian Grand Prix,Race,race,Alpine,OCO,71.4485,30,71.524,20,10,0.07550000000000523,71.7025,0.4444444444444444,0.4444444444444444,0.513154761904762,0.4791666666666667,-0.12843307985374308,0.2039330798537483
2022,Austrian Grand Prix,Race,race,Aston Martin,STR,71.8655,32,71.524,20,10,-0.34149999999999636,71.73525000000001,0.33333333333333337,0.33333333333333337,0.387531328320802,0.33333333333333337,-0.2745680106068059,-0.06693198939319045
2022,Austrian Grand Prix,Race,race,Aston Martin,VET,71.605,32,71.524,20,10,-0.08100000000000307,71.73525000000001,0.33333333333333337,0.33333333333333337,0.387531328320802,0.33333333333333337,-0.23363630178821726,0.1526363017882142
2022,Austrian Grand Prix,Race,race,Ferrari,LEC,70.461,39,71.524,20,10,1.0630000000000024,70.451,1.0,1.0,0.8744164332399627,0.7777777777777778,0.1958228383996559,0.8671771616003465
2022,Austrian Grand Prix,Race,race,Ferrari,SAI,70.441,39,71.524,20,10,1.0829999999999984,70.451,1.0,1.0,0.8744164332399627,0.7777777777777778,0.13770117581501623,0.9452988241849822
2022,Austrian Grand Prix,Race,race,Haas F1 Team,MAG,71.272,45,71.524,20,10,0.25199999999999534,71.19300000000001,0.7777777777777778,0.7777777777777778,0.23926237161531283,0.1875,-0.3934127617582333,0.6454127617582286
2022,Austrian Grand Prix,Race,race,Haas F1 Team,MSC,71.114,45,71.524,20,10,0.4099999999999966,71.19300000000001,0.7777777777777778,0.7777777777777778,0.23926237161531283,0.1875,-0.26790288101912896,0.6779028810191255
2022,Austrian Grand Prix,Race,race,McLaren,NOR,71.2995,42,71.524,20,10,0.22450000000000614,71.40375,0.6666666666666667,0.6666666666666667,0.3907218442932729,0.7152777777777778,0.2594772926936577,-0.034977292693651574
2022,Austrian Grand Prix,Race,race,McLaren,RIC,71.50800000000001,42,71.524,20,10,0.015999999999991132,71.40375,0.6666666666666667,0.6666666666666667,0.3907218442932729,0.7152777777777778,0.04057543152386005,-0.024575431523868915
2022,Austrian Grand Prix,Race,race,Mercedes,HAM,70.491,27,71.524,20,10,1.0330000000000013,70.8895,0.8888888888888888,0.8888888888888888,0.8018379281537176,0.9444444444444444,-0.03013038881255811,1.0631303888125594
2022,Austrian Grand Prix,Race,race,Mercedes,RUS,71.288,27,71.524,20,10,0.2360000000000042,70.8895,0.8888888888888888,0.8888888888888888,0.8018379281537176,0.9444444444444444,-0.09081960026679484,0.326819600266799
2022,Austrian Grand Prix,Race,race,Red Bull Racing,PER,72.798,17,71.524,20,10,-1.274000000000001,71.5795,0.5555555555555556,0.5555555555555556,0.9149007936507937,0.875,0.6328857924494375,-1.9068857924494385
2022,Austrian Grand Prix,Race,race,Red Bull Racing,VER,70.361,17,71.524,20,10,1.1629999999999967,71.5795,0.5555555555555556,0.5555555555555556,0.9149007936507937,0.875,1.05349042621627,0.10950957378372661
2022,Austrian Grand Prix,Race,race,Williams,ALB,71.691,35,71.524,20,10,-0.1670000000000016,71.92750000000001,0.11111111111111116,0.11111111111111116,0.16065162907268168,0.1736111111111111,0.26859346837757936,-0.43559346837758095
2022,Austrian Grand Prix,Race,race,Williams,LAT,72.164,35,71.524,20,10,-0.6400000000000006,71.92750000000001,0.11111111111111116,0.11111111111111116,0.16065162907268168,0.1736111111111111,-0.27089614105394466,-0.3691038589460559
2022,Azerbaijan Grand Prix,Qualifying,qualifying,AlphaTauri,GAS,102.957,3,102.5225,8,4,-0.4344999999999999,103.1665,0.33333333333333337,0.625,0.4081547619047619,0.23148148148148148,-0.08121862419797127,-0.3532813758020286
2022,Azerbaijan Grand Prix,Qualifying,qualifying,AlphaTauri,TSU,103.376,3,102.5225,8,4,-0.853500000000011,103.1665,0.33333333333333337,0.625,0.4081547619047619,0.23148148148148148,-0.01826717338177214,-0.8352328266182389
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Ferrari,LEC,101.861,3,102.5225,8,4,0.6614999999999895,101.9745,0.6666666666666667,,0.8744164332399627,,0.4980360426406395,0.16346395735935004
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Ferrari,SAI,102.088,3,102.5225,8,4,0.4344999999999999,101.9745,0.6666666666666667,,0.8744164332399627,,0.42089768077579187,0.013602319224208015
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Mercedes,HAM,103.393,3,102.5225,8,4,-0.8705000000000069,103.18549999999999,0.0,0.875,0.8018379281537176,0.9259259259259259,0.3949955738094543,-1.2654955738094613
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Mercedes,RUS,102.978,3,102.5225,8,4,-0.4555000000000007,103.18549999999999,0.0,0.875,0.8018379281537176,0.9259259259259259,0.45271685282537005,-0.9082168528253707
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Red Bull Racing,PER,101.94,3,102.5225,8,4,0.582499999999996,101.9645,1.0,1.0,0.9149007936507937,0.7685185185185185,0.050894241176247655,0.5316057588237484
2022,Azerbaijan Grand Prix,Qualifying,qualifying,Red Bull Racing,VER,101.989,3,102.5225,8,4,0.5334999999999894,101.9645,1.0,1.0,0.9149007936507937,0.7685185185185185,0.44653785362151754,0.08696214637847188
2022,Azerbaijan Grand Prix,Race,race,Alfa Romeo,BOT,110.295,11,109.9045,18,9,-0.39050000000000296,110.44800000000001,0.25,0.25,0.2804811507936508,0.2777777777777778,0.10127365318653098,-0.49177365318653393
2022,Azerbaijan Grand Prix,Race,race,Alfa Romeo,ZHO,110.601,11,109.9045,18,9,-0.6965000000000003,110.44800000000001,0.25,0.25,0.2804811507936508,0.2777777777777778,-0.10127365318653098,-0.5952263468134693
2022,Azerbaijan Grand Prix,Race,race,AlphaTauri,GAS,109.619,23,109.9045,18,9,0.285499999999999,109.729,0.625,0.625,0.4081547619047619,0.23148148148148148,0.03412313799982952,0.25137686200016945
2022,Azerbaijan Grand Prix,Race,race,AlphaTauri,TSU,109.839,23,109.9045,18,9,0.06550000000000011,109.729,0.625,0.625,0.4081547619047619,0.23148148148148148,-0.008871756926109803,0.07437175692610992
2022,Azerbaijan Grand Prix,Race,race,Alpine,ALO,109.504,29,109.9045,18,9,0.40049999999999386,110.039,0.5,0.5,0.513154761904762,0.46759259259259256,0.016901313346079846,0.383598686653914
2022,Azerbaijan Grand Prix,Race,race,Alpine,OCO,110.574,29,109.9045,18,9,-0.6694999999999993,110.039,0.5,0.5,0.513154761904762,0.46759259259259256,-0.12843307985374308,-0.5410669201462562
2022,Azerbaijan Grand Prix,Race,race,Aston Martin,STR,111.139,23,109.9045,18,9,-1.234499999999997,110.649,0.0,0.0,0.387531328320802,0.3333333333333333,-0.2745680106068059,-0.9599319893931911
2022,Azerbaijan Grand Prix,Race,race,Aston Martin,VET,110.159,23,109.9045,18,9,-0.2545000000000073,110.649,0.0,0.0,0.387531328320802,0.3333333333333333,-0.23363630178821726,-0.020863698211790016
2022,Azerbaijan Grand Prix,Race,race,Haas F1 Team,MAG,110.515,21,109.9045,18,9,-0.6105000000000018,110.0895,0.375,0.375,0.23926237161531283,0.38425925925925924,-0.3934127617582333,-0.2170872382417685
